song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Officieel;Broederliefde;lopcute;2018-01-04 22:38;21;0;"None";@RotterdamZoo ; ;949047335476187138;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;GoedgezindKind;2018-01-04 22:27;0;0;"None";; ;949044574898487296;We zijn officieel van start! Een #FirstTweet, een #freshstart, een goed begin van 2018. #GoedgezindKind, wat wil een mens nog meer?
Officieel;Broederliefde;BeachkorfbalKVW;2018-01-04 21:25;1;1;"None";; ;949028919545618440;Het KV Woudenberg beachkorfbaltoernooi is een officieel #KNKV ranking toernooi. https://t.co/GmaP7P3eMT
Officieel;Broederliefde;vaartfeest;2018-01-04 21:22;3;0;"None";@Stichting_LiBel ; ;949028398432751616;RT @Stichting_LiBel: In 2018 bestaan we officieel 25 jaar. Reden voor een feestje (of 3). Hou onze facebookpagina in de gaten voor onze ove…
Officieel;Broederliefde;JelskeSterkman;2018-01-04 21:21;21;0;"None";@RotterdamZoo ; ;949027971171520514;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;FR1908Sjoerd;2018-01-04 20:58;1;0;"None";@RonaldCowman12 @Feyenoord ; ;949022196046974982;RT @RonaldCowman12: Officieel free agent, announce RvP @Feyenoord https://t.co/TOHtg4qOgU
Officieel;Broederliefde;RonaldCowman12;2018-01-04 20:58;1;2;"None";@Feyenoord ; ;949022164065366021;Officieel free agent, announce RvP @Feyenoord https://t.co/TOHtg4qOgU
Officieel;Broederliefde;rjronda;2018-01-04 20:44;2;6;"None";; ;949018716406239232;Hij is officieel uit in de Bulletin of the American Meteorological Society: ons paper over weersverwachtingen op ho… https://t.co/RZvBhNSC2R
Officieel;Broederliefde;filmtotaal;2018-01-04 20:00;0;1;"None";; ;949007605598445568;Officieel: 'Game of Thrones' in 2019 terug - Een heel jaar wachten op de vermoedelijk zeer epische conclusie. https://t.co/v0fXZzpytE
Officieel;Broederliefde;AnonymousChao;2018-01-04 19:51;21;0;"None";@RotterdamZoo ; ;949005391853211650;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;Leentjevolgthet;2018-01-04 19:46;21;0;"None";@RotterdamZoo ; ;949004247164694528;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;passion2create;2018-01-04 19:36;0;0;"None";; ;949001661606957063;Dat wordt dus officieel heel lang geduld hebben 😱 https://t.co/KTSyKw1kCF
Officieel;Broederliefde;nvd1981;2018-01-04 19:17;21;0;"None";@RotterdamZoo ; ;948996766568984576;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;Bob161916;2018-01-04 19:09;0;0;"None";; ;948994780368986112;#kech officieel opgenomen in het NL #woordenboek #vandalen
Officieel;Broederliefde;ErikvdMost;2018-01-04 18:40;21;0;"None";@RotterdamZoo ; ;948987613310005253;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;ojawie63;2018-01-04 18:39;21;0;"None";@RotterdamZoo ; ;948987356836761600;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;fateofmendes;2018-01-04 18:38;0;1;"None";; ;948986980452454401;Ik mag officieel elk land in nu en ben klaar met vaccineren god bless
Officieel;Broederliefde;snarf65;2018-01-04 18:24;1;0;"None";@NieuwsSparta ; ;948983401171816449;RT @NieuwsSparta: Dabney Dos Santos officieel Spartaan!! Welkom Dabney https://t.co/sfqEfe0zav
Officieel;Broederliefde;PvdDDenHaag;2018-01-04 18:22;0;1;"None";@kalahiri @GroenLinksDH @HJTeunissen ; ;948983099559424000;@kalahiri @GroenLinksDH @HJTeunissen Ons verkiezingsprogramma wordt op 11 januari officieel gepresenteerd.
Officieel;Broederliefde;toltje;2018-01-04 18:15;21;0;"None";@RotterdamZoo ; ;948981314967035905;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;ReneetjeK;2018-01-04 17:52;21;0;"None";@RotterdamZoo ; ;948975377074020352;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;NieuwsSparta;2018-01-04 17:32;1;1;"None";; ;948970473139965952;Dabney Dos Santos officieel Spartaan!! Welkom Dabney https://t.co/sfqEfe0zav
Officieel;Broederliefde;bloempje31;2018-01-04 17:32;21;0;"None";@RotterdamZoo ; ;948970404667887617;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;MichielRTL;2018-01-04 17:20;0;3;"None";; ;948967475865145344;We zijn officieel afgesloten van de buitenwereld in #Sölden. De wegen in en uit het dorp zijn dicht vanwege megasneeuwval #alpen #Oostenrijk
Officieel;Broederliefde;MinouNatascha;2018-01-04 17:01;21;0;"None";@RotterdamZoo ; ;948962539680956417;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;GudrunNyar;2018-01-04 16:54;21;0;"None";@RotterdamZoo ; ;948960759664529408;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;DVCoornhert;2018-01-04 16:45;0;0;"None";; ;948958634335264768;Want dan zou het volk, officieel gewaarschuwd, niet meer over mijn brieven; je weet best dat het profijtelijk is voor onze landen.
Officieel;Broederliefde;CarolineVonhoff;2018-01-04 16:26;1;1;"None";@SBergsma @Revelsoffice ; ;948953675346644992;@SBergsma @Revelsoffice Dld is toch officieel nog steeds bezet? Misschien moeten de Duitsers  #Trump vragen om… https://t.co/ARs1GRvvFA
Officieel;Broederliefde;aabaars;2018-01-04 16:18;0;0;"None";; ;948951675015868417;Webwinkel plaatst renders en specs Nokia 6 2018-smartphone: Een Chinese webwinkel heeft officieel ogende renders en… https://t.co/F9H4rdEzye
Officieel;Broederliefde;Queenfransje;2018-01-04 16:15;21;0;"None";@RotterdamZoo ; ;948951141848625152;RT @RotterdamZoo: Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek en pers…
Officieel;Broederliefde;RotterdamZoo;2018-01-04 16:15;21;104;"None";; ;948950973296381952;Vandaag liet het zwarte neushoornjong zich onder toeziend oog van Naima voor het eerst officieel zien aan publiek e… https://t.co/btY8LEHcWZ
Officieel;Broederliefde;Kronbog;2018-01-04 16:13;2;0;"None";@Maasbever @ArneWeverling ; ;948950453575999491;RT @Maasbever: @ArneWeverling heeft vandaag officieel ons kleindierenverblijf geopend! Een initiatief door en voor Maasdijkers. http://t.co…
Officieel;Broederliefde;InekeR1;2018-01-04 15:54;12;0;"None";@Ezsther ; ;948945792819134464;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;robinafca23;2018-01-04 15:13;1;0;"None";@ajax_tweets ; ;948935368337952768;RT @ajax_tweets: Tagliafico koos voor 'geschiedenis van Ajax' - AT5: AT5 Tagliafico koos voor 'geschiedenis van Ajax' AT5 Officieel is hij…
Officieel;Broederliefde;robinafca23;2018-01-04 15:07;1;0;"None";@Giianluca14 ; ;948933797378129920;RT @Giianluca14: Het officieel van Schreuder #ajax https://t.co/xQNHxLq7ZX
Officieel;Broederliefde;EdHarms;2018-01-04 15:01;12;0;"None";@Ezsther ; ;948932353870778368;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;Teaumas;2018-01-04 14:52;0;1;"None";@Bas_vanderSande ; ;948930119619502081;@Bas_vanderSande Officieel niet. Want ze moeten het vragen bij iedereen waarbij ze denken dat ie 25 jaar of jonger… https://t.co/e6gkr8954R
Officieel;Broederliefde;amsgeel;2018-01-04 14:21;0;8;"None";; ;948922345883930624;Nou jommes ik zit officieel voor een jaar vast aan een sportschoolabonnement, here we go
Officieel;Broederliefde;ajax_tweets;2018-01-04 14:09;1;2;"None";; ;948919211530715137;Tagliafico koos voor 'geschiedenis van Ajax' - AT5: AT5 Tagliafico koos voor 'geschiedenis van Ajax' AT5 Officieel… https://t.co/cRTfxwYSl6
Officieel;Broederliefde;GodfriedC;2018-01-04 14:07;12;0;"None";@Ezsther ; ;948918887164280832;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;kikibakker;2018-01-04 14:00;12;0;"None";@Ezsther ; ;948917089930235904;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;Peter26061980;2018-01-04 13:41;12;0;"None";@Ezsther ; ;948912261099409409;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;teung;2018-01-04 13:40;12;0;"None";@Ezsther ; ;948912019675197447;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;Giianluca14;2018-01-04 13:30;1;1;"None";; ;948909525385523200;Het officieel van Schreuder #ajax https://t.co/xQNHxLq7ZX
Officieel;Broederliefde;vrouwenjongens;2018-01-04 13:26;12;0;"None";@Ezsther ; ;948908609924141056;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;EvaBiesiot;2018-01-04 12:58;12;0;"None";@Ezsther ; ;948901459600527360;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;WallaartKussePA;2018-01-04 12:49;12;0;"None";@Ezsther ; ;948899080406790144;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;Hmn46;2018-01-04 12:40;12;0;"None";@Ezsther ; ;948896820142465024;RT @Ezsther: Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke klussen, podc…
Officieel;Broederliefde;Ezsther;2018-01-04 12:38;12;80;"None";; ;948896465488891904;Vanaf vandaag officieel ondernemer! In te huren voor strategisch advies, trainingen, presentatie, journalistieke kl… https://t.co/U8LQiepYIK
Officieel;Broederliefde;Corina_Nagel;2018-01-04 11:43;5;18;"None";@TacoDavid ; ;948882506115420161;Vanaf vandaag is #GodlyPlay Nederland officieel een stichting i.p.v. een vereniging.  Met @TacoDavid https://t.co/eusYk5cuZb
Officieel;Broederliefde;johan2389;2018-01-04 11:26;1;0;"None";@nathaliepagie ; ;948878396683161601;RT @nathaliepagie: Gelukkig nieuwjaar allemaal!!  Vijf jaar geleden postte ik deze foto en begon mijn schrijfloopbaan officieel.... https:/…
Officieel;Broederliefde;EsmeeJelier;2018-01-04 11:01;0;0;"None";; ;948872121924620289;Schreuder dus ook officieel nu, hmhm
Officieel;Broederliefde;nathaliepagie;2018-01-04 10:30;1;2;"None";; ;948864230521999363;Gelukkig nieuwjaar allemaal!!  Vijf jaar geleden postte ik deze foto en begon mijn schrijfloopbaan officieel.... https://t.co/aWlw6u2lpv
Officieel;Broederliefde;Mediationtafel;2018-01-04 10:24;0;1;"None";; ;948862662477139974;HBBwonen.nu vanaf nu officieel een BV. Sterk het nieuwe jaar in. Dank aan alle huurders en verhuurders die mij... https://t.co/0s5edD6nVu
Officieel;Broederliefde;ZZPArtsVacature;2018-01-04 10:16;0;0;"None";; ;948860642106249221;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/cHqH8HT2FH
Officieel;Broederliefde;ZZPAmersfoort;2018-01-04 10:16;0;0;"None";; ;948860640915001344;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/ev6BSFeXB2
Officieel;Broederliefde;ZZP_Randstad;2018-01-04 10:16;0;0;"None";; ;948860639702863872;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/fmy93ZXYIg
Officieel;Broederliefde;ZZP_ok;2018-01-04 10:16;0;0;"None";; ;948860638444572672;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/aZU9r2QrwA
Officieel;Broederliefde;ZZP_Lelystad;2018-01-04 10:16;0;0;"None";; ;948860636032847872;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/aZHODG5kFI
Officieel;Broederliefde;ZZP_Alkmaar;2018-01-04 10:16;0;0;"None";; ;948860634736812033;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/R3zeXRhQN5
Officieel;Broederliefde;UtrechtZZP;2018-01-04 10:16;0;0;"None";; ;948860630240583680;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/z9J4ILE7JE
Officieel;Broederliefde;SVNmagazine;2018-01-04 10:16;0;0;"None";; ;948860627661082624;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/68kDseIycb
Officieel;Broederliefde;PVDAkrant;2018-01-04 10:16;0;0;"None";; ;948860624427278336;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/Ul2OotMW6w
Officieel;Broederliefde;Politie_Krant;2018-01-04 10:16;0;0;"None";; ;948860623064051712;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/dLR1VG6QoQ
Officieel;Broederliefde;koffiespeciaal;2018-01-04 10:16;0;0;"None";; ;948860618051858432;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/BWG8G0DT5n
Officieel;Broederliefde;festivalnieuws;2018-01-04 10:16;0;0;"None";; ;948860611986903042;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/ToxmWovacY
Officieel;Broederliefde;dartheadlines;2018-01-04 10:16;0;0;"None";; ;948860608891490304;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/Zfdg7VXI1k
Officieel;Broederliefde;OndernemersNBJ;2018-01-04 10:16;0;0;"None";; ;948860597705244672;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/yM3hcgPNal
Officieel;Broederliefde;Nldrummers;2018-01-04 10:16;0;0;"None";; ;948860596585467904;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/YSGkdx81hr
Officieel;Broederliefde;MuziekJournaal;2018-01-04 10:16;0;0;"None";; ;948860594790248449;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/0jm7CqmNY2
Officieel;Broederliefde;Honkbalnieuws;2018-01-04 10:16;0;0;"None";; ;948860588737822720;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/Sh5edbYzpP
Officieel;Broederliefde;FreelancersNl;2018-01-04 10:16;0;0;"None";; ;948860586510684160;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/NzngL3aXcz
Officieel;Broederliefde;Cultuurjournaal;2018-01-04 10:16;0;0;"None";; ;948860584086433792;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/DYqObcCYwP
Officieel;Broederliefde;Boekaboek;2018-01-04 10:16;0;0;"None";; ;948860582798811136;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/qzdQIIge0u
Officieel;Broederliefde;ASvacatures;2018-01-04 10:16;0;0;"None";; ;948860580374503424;#sport  Alfred Schreuder moet officieel nog worden overgenomen van Hoffenheim, maar de wellicht aanstaande… https://t.co/QA3yCb8BIQ
Officieel;Broederliefde;AjaxFanzoneNL;2018-01-04 09:54;0;7;"None";; ;948855054970241024;Independiente maakt transfer Tagliafico naar Ajax officieel bekend https://t.co/CINPB8VUlm https://t.co/X5AGBAl9Nm
Officieel;Broederliefde;rzuaslan;2018-01-04 09:20;0;1;"None";@mafchauffeur @AlainVerheij ; ;948846710712885248;@mafchauffeur @AlainVerheij Ja ja er moet nu officieel influencer in je bio Alain. ;-)
Officieel;Broederliefde;Voetbal_Stories;2018-01-04 08:02;0;0;"None";; ;948826975711453184;‘Voorbeeldprof’ wacht nog altijd op officieel bod en akkoord met PSV https://t.co/lFN7MX3COW #voetbal
Officieel;Broederliefde;Voetbal_Stories;2018-01-04 08:02;0;0;"None";; ;948826950868578306;Argentijnen maken miljoenendeal met Ajax officieel https://t.co/1EyTrAzh7H #voetbal
Officieel;Broederliefde;ultrasuid;2018-01-04 07:53;0;0;"None";; ;948824796791492609;Argentijnen maken miljoenendeal met Ajax officieel https://t.co/12aaqF9Tg6
Officieel;Broederliefde;StadTiel;2018-01-04 07:53;0;0;"None";; ;948824679594319872;Heartsafe Tiel: meer AED's in het straatbeeld TIEL Sinds een halfjaar is Stichting HeartSafe Tiel officieel actief.… https://t.co/dEf9Nr9wdC
Officieel;Broederliefde;marloesdevee;2018-01-04 07:36;0;0;"None";@CharlottesLaw ; ;948820534342705152;@CharlottesLaw Officieel ben jij natuurlijk ook een millenial ;) Ik ben zelfs nog een millenial, moet je je voorstellen!
Officieel;Broederliefde;stephanzweers;2018-01-04 05:27;0;0;"None";@Belastingdienst ; ;948788010656542725;@Belastingdienst Ik studeer 3 jaar in USA, en krijg inkomen vanuit Nederland. Officieel ben ik uitgeschreven uit ne… https://t.co/tp1y53IKBz
Officieel;Broederliefde;Bram_5th;2018-01-04 02:03;84;0;"None";@sportzeloot ; ;948736689853423616;RT @sportzeloot: OFFICIEEL: Ajax eerste Eredivisie-club met drie kale trainers op rij.
Officieel;Broederliefde;SometimesDevvx;2018-01-04 00:32;0;7;"None";; ;948713801502904321;Jongens het is officieel ik ga morgen rondlopen in een onesie buiten (als ik iemand tegenkom die ik ken he pls shoo… https://t.co/Yzg7en9i49
River;Eminem;silvana67318316;2018-01-04 23:58;169;0;"None";@tulips_holland ; ;949067566835740672;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;vernhenze;2018-01-04 23:31;169;0;"None";@tulips_holland ; ;949060729046536192;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;romehome;2018-01-04 20:29;169;0;"None";@tulips_holland ; ;949014981563035650;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;RuthIliana46;2018-01-04 19:59;169;0;"None";@tulips_holland ; ;949007418251530242;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;Seventh_of_Nine;2018-01-04 19:42;169;0;"None";@tulips_holland ; ;949003167710285824;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;msrn_charmed;2018-01-04 19:38;169;0;"None";@tulips_holland ; ;949002117938737152;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;SigridStreifer;2018-01-04 19:35;169;0;"None";@tulips_holland ; ;949001259662618624;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;Anne68356218;2018-01-04 19:32;169;0;"None";@tulips_holland ; ;949000615799205889;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;lysiagilmore;2018-01-04 19:08;169;0;"None";@tulips_holland ; ;948994652635648000;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;Eugenereuser;2018-01-04 19:03;21;0;"None";@Iamsterdam ; ;948993353248624641;RT @Iamsterdam: From its humble beginnings as a 13th-century fishing village on a river bed to its current role as a major hub for business…
River;Eminem;Versace_911;2018-01-04 18:34;21;0;"None";@Iamsterdam ; ;948985901601951744;RT @Iamsterdam: From its humble beginnings as a 13th-century fishing village on a river bed to its current role as a major hub for business…
River;Eminem;ZekesPhoto;2018-01-04 18:29;169;0;"None";@tulips_holland ; ;948984797518471168;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;tvistbraun;2018-01-04 18:28;169;0;"None";@tulips_holland ; ;948984381598814209;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;TracommyLatam;2018-01-04 18:17;169;0;"None";@tulips_holland ; ;948981680316080128;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;SeonSueq;2018-01-04 17:50;169;0;"None";@tulips_holland ; ;948975025427795968;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
River;Eminem;feryamyk;2018-01-04 17:45;169;0;"None";@tulips_holland ; ;948973752154492930;RT @tulips_holland: The lovely blue muscari river at Keukenhof during springtime  #travel to the #tulipsinholland spring 2018 https://t.co/…
